hotel_name,scraped_info
Hotel Louvre Montana,"[4.0, 'https://www.hotels.com/ho121286/hotel-louvre-montana-paris-france/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673266319857&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2734&destination=Paris%2C+France&destType=CURRENT_LOCATION&neighborhoodId=6200422&selected=27958&sort=RECOMMENDED&top_dp=576&top_cur=EUR&userIntent=&selectedRoomType=51909&selectedRatePlan=117295&expediaPropertyId=27958']"
Hotel Capitol Milano,"[4.0, 'https://www.hotels.com/ho207213/hotel-capitol-milan-italy/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673266363475&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2302&destination=Milan%2C+Lombardy%2C+Italy&destType=CURRENT_LOCATION&neighborhoodId=553248635976395022&selected=3398&sort=RECOMMENDED&top_dp=154&top_cur=EUR&userIntent=&selectedRoomType=376&selectedRatePlan=1311591&expediaPropertyId=3398']"
Paris Marriott Opera Ambassador Hotel,"[4.0, 'https://www.hotels.com/ho115012/paris-marriott-opera-ambassador-paris-france/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673266409720&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2734&destination=Paris%2C+France&destType=CURRENT_LOCATION&neighborhoodId=6200422&selected=3309&sort=RECOMMENDED&top_dp=591&top_cur=EUR&userIntent=&selectedRoomType=211507604&selectedRatePlan=387083693&expediaPropertyId=3309']"
Le Metropolitan a Tribute Portfolio Hotel,"[nan, 'https://www.hotels.com/ho128042/le-metropolitan-a-tribute-portfolio-hotel-paris-paris-france/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673266453639&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2734&destination=Paris%2C+France&destType=CURRENT_LOCATION&neighborhoodId=6187895&selected=7145&sort=RECOMMENDED&top_dp=512&top_cur=EUR&userIntent=&selectedRoomType=211803444&selectedRatePlan=386419981&expediaPropertyId=7145']"
Holiday Inn Vienna City,"[4.0, 'https://www.hotels.com/ho149085/holiday-inn-vienna-city-vienna-austria/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673266484182&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=3704&destination=Vienna%2C+Austria&destType=CURRENT_LOCATION&neighborhoodId=6051493&selected=2530&sort=RECOMMENDED&top_dp=108&top_cur=EUR&userIntent=&selectedRoomType=200695095&selectedRatePlan=380981550&expediaPropertyId=2530']"
Hotel du Petit Moulin,"[nan, 'https://www.hotels.com/ho349427/hotel-du-petit-moulin-small-luxury-hotels-of-the-world-paris-france/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673266554730&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2734&destination=Paris%2C+France&destType=CURRENT_LOCATION&neighborhoodId=6200422&selected=1314926&sort=RECOMMENDED&top_dp=279&top_cur=EUR&userIntent=&selectedRoomType=200511609&selectedRatePlan=387141053&expediaPropertyId=1314926']"
Hotel Liberty,"[nan, 'https://www.hotels.com/ho322707/hotel-liberty-prague-czech-republic/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673266590525&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2872&destination=Prague%2C+Czechia&destType=CURRENT_LOCATION&neighborhoodId=6278809&selected=1348252&sort=RECOMMENDED&top_dp=64&top_cur=EUR&userIntent=&selectedRoomType=384699&selectedRatePlan=1888539&expediaPropertyId=1348252']"
Hotel Opera Cadet,"[4.0, 'https://www.hotels.com/ho163949/opera-cadet-hotel-paris-france/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673266618838&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2734&destination=Paris%2C+France&destType=CURRENT_LOCATION&neighborhoodId=6200422&selected=28577&sort=RECOMMENDED&userIntent=&expediaPropertyId=28577']"
Mercure Paris Opera Grands Boulevards,"[4.0, 'https://www.hotels.com/ho282501/mercure-paris-opera-grands-boulevards-paris-france/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673266663478&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2734&destination=Paris%2C+France&destType=CURRENT_LOCATION&neighborhoodId=6200422&selected=17016&sort=RECOMMENDED&userIntent=&expediaPropertyId=17016']"
H tel Champs lys es Plaza,"[nan, nan]"
Mercure Paris Pigalle Sacre Coeur,"[4.0, 'https://www.hotels.com/ho548962/mercure-paris-9-pigalle-sacre-coeur-paris-france/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673266744614&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2734&destination=Paris%2C+France&destType=CURRENT_LOCATION&neighborhoodId=6200422&selected=12389916&sort=RECOMMENDED&top_dp=161&top_cur=EUR&userIntent=&selectedRoomType=201275983&selectedRatePlan=206181544&expediaPropertyId=12389916']"
Club Hotel Cortina,"[4.0, 'https://www.hotels.com/ho284617/club-hotel-cortina-vienna-austria/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673266792104&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=3704&destination=Vienna%2C+Austria&destType=CURRENT_LOCATION&neighborhoodId=178088&selected=2528136&sort=RECOMMENDED&top_dp=65&top_cur=EUR&userIntent=&selectedRoomType=200455433&selectedRatePlan=262367209&expediaPropertyId=2528136']"
TownHouse 12,"[5.0, 'https://www.hotels.com/ho850733280/four-seasons-hotel-bengaluru-at-embassy-one-bengaluru-india/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673266840987&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=622&destination=Bengaluru%2C+Karnataka%2C+India&destType=CURRENT_LOCATION&selected=40151537&trackingData=AAAAEA-_SuMIfp0EvyjO_5_3uELnsYAIvbSUbYlgLkw4oVlyrwU8Vd5fAaewHKCNh3fRL1iS8Az8gqfDvoCuvRoBgWjEJsvW0BsC-bD451u0Qe5c3OblaVOplePJ1NySqSwnHdi3KFcBbl8V1eZQalR_obUKCg4wbqwdYHwqVxFRLpkUfkFiqBbPapxvlhjoFhf7JtO-6K27J-Q1IiS5jgLneWAb-xbBBu2f-0FDQoYIkTc8knMNQLS2UjR9B_Cjo1zeSW7vA9hl9ISZhXaM2yIXlFYgTX7dUWiIhJ81H-AFJHTm41C0SOeqB8gspsR-Mpn_opz4tPnXFhNldQqqNFnPkXClAfOxP9g6SZ6GF-1133DiQ_pEWAO4buCbCWIvBIPAW7pl-snAEFFSMCB1kFkok0t_rnsfJYp5HyLN6jhH9RjAFWoCpVpgg1jlQtMvAxE6_gbIwh8zqKYyh18kDDnVuZsjFC3fM2NiKKtwbHm5V-UzUcbXpHEoeqveJFw_3ia-DpkRbCcUfw4g7KMqgobgAExPz-mD9fXn6z5fDK-BsePTg8fRDgMMDHzkdzBjEB2eQ17-fJ5DULbe2yG8cHzKzsscAsDJoJONDjEdtB492IEos1LLn8GNY913-dZj59sc2Z8cEYD1c48FGbPVBAyhinzzjycC6Ni_s85NP2F-5r2STGZkfgPEwaazRypwUpnt6IOLvYrycDsNKL7UWU97omxGVQwu-GOtCZS1XK4Um--iVJrLAjI5bl021Kg6SbX9CtuI7d75cl17AUD7G2FfvGlWG-HvP4xe2dkyajzfhCjR5qjMeY0_Lye9s_pryoBAe1yH6FRyynP23odStsHZAM9NPb9uuTgxNLf0iPxvFCsMAGVEw6D_hF-16EW0Fkksc_ibMY2I6_b8z9puciR0dZx69kmk-83t9nYW5Tz_IFEUsckYNieDUT7cl37W6JQc6z-Xj30ztf_pQvFglRVf9xiv5MujqoeAjJwuCDCuYEmwR0BDP-f2HCt_xrJGHOg4Sw%3D%3D&rank=1&testVersionOverride=Buttercup%2C45803.0.0%2C44204.0.0%2C44203.0.0%2C43549.129874.3%2C43550.0.0%2C31936.102311.0%2C33775.98848.1%2C38414.114301.0%2C39483.0.0%2C38427.115718.1%2C42444.0.0%2C42589.0.0%2C42876.124673.0%2C42973.0.0%2C42974.0.0%2C42975.0.0%2C42976.0.0%2C42802.125960.1%2C33739.99567.0%2C37898.109354.0%2C37930.0.0%2C37949.0.0%2C37354.0.0%2C43435.128144.0&slots=&position=2&beaconIssued=2023-01-09T12%3A20%3A39&sort=RECOMMENDED&top_dp=241&top_cur=EUR&userIntent=&selectedRoomType=219012983&selectedRatePlan=280066898&expediaPropertyId=26554165']"
The Levin Hotel,"[4.0, 'https://www.hotels.com/ho109730/the-lexington-hotel-autograph-collection-new-york-united-states-of-america/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673266896547&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2621&destination=New+York%2C+New+York%2C+United+States+of+America&destType=CURRENT_LOCATION&neighborhoodId=129440&selected=20288&sort=RECOMMENDED&top_dp=234&top_cur=EUR&userIntent=&selectedRoomType=200341081&selectedRatePlan=236307765&expediaPropertyId=20288']"
H tel Montmartre Mon Amour,"[nan, nan]"
Les Matins de Paris Spa,"[4.0, 'https://www.hotels.com/ho530122/hotel-les-matins-de-paris-spa-paris-france/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673266956994&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2734&destination=Paris%2C+France&destType=CURRENT_LOCATION&neighborhoodId=6200422&selected=11467594&sort=RECOMMENDED&top_dp=215&top_cur=EUR&userIntent=&selectedRoomType=201142208&selectedRatePlan=205418756&expediaPropertyId=11467594']"
Holiday Inn Paris Elys es,"[nan, nan]"
H tel Le Walt,"[3.5, 'https://www.hotels.com/ho1668491040/beautiful-holiday-home-in-mellier-with-roofed-terrace-leglise-belgium/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673267038674&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=3000044202&destination=Mellier%2C+L%C3%A9glise%2C+Walloon+Region%2C+Belgium&destType=CURRENT_LOCATION&selected=52109095&sort=RECOMMENDED&userIntent=&expediaPropertyId=52109095']"
Hotel De Vigny,"[nan, 'https://www.hotels.com/ho1660308160/neoresid-residence-vigny-musset-grenoble-france/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673267073750&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=1348&destination=Grenoble%2C+Is%C3%A8re%2C+France&destType=CURRENT_LOCATION&neighborhoodId=553248635976399612&selected=51853380&sort=RECOMMENDED&userIntent=&expediaPropertyId=51853380']"
Vienna Sporthotel,"[4.0, 'https://www.hotels.com/ho324205/vienna-sporthotel-vienna-austria/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673267102657&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=3704&destination=Vienna%2C+Austria&destType=CURRENT_LOCATION&neighborhoodId=553248635976397576&selected=7734398&sort=RECOMMENDED&top_dp=102&top_cur=EUR&userIntent=&selectedRoomType=200612896&selectedRatePlan=202991716&expediaPropertyId=7734398']"
H tel Paris Bastille Boutet MGallery by Sofitel,"[nan, nan]"
Hotel Le Six,"[4.0, 'https://www.hotels.com/ho186955/hotel-le-six-paris-france/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673267180007&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2734&destination=Paris%2C+France&destType=CURRENT_LOCATION&neighborhoodId=6200422&selected=19682&sort=RECOMMENDED&top_dp=383&top_cur=EUR&userIntent=&selectedRoomType=272334&selectedRatePlan=211581078&expediaPropertyId=19682']"
Vilana Hotel,"[4.0, 'https://www.hotels.com/ho281954/vilana-hotel-barcelona-spain/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673267233653&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=513&destination=Barcelona%2C+Barcelona%2C+Catalonia%2C+Spain&destType=CURRENT_LOCATION&neighborhoodId=6052657&selected=2519873&sort=RECOMMENDED&top_dp=89&top_cur=EUR&userIntent=&selectedRoomType=200464128&selectedRatePlan=202589818&expediaPropertyId=2519873']"
H tel Pont Royal,"[nan, nan]"
Monsieur Cadet Hotel Spa Ex Meyerhold Spa ,"[nan, nan]"
The LaLit London,"[5.0, 'https://www.hotels.com/ho666176/the-lalit-london-london-united-kingdom/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673267300159&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2114&destination=London%2C+England%2C+United+Kingdom&destType=CURRENT_LOCATION&neighborhoodId=6195474&selected=17455722&sort=RECOMMENDED&userIntent=&expediaPropertyId=17455722']"
Villa Eugenie,"[4.0, 'https://www.hotels.com/ho174047/villa-eugenie-paris-france/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673267336953&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2734&destination=Paris%2C+France&destType=CURRENT_LOCATION&neighborhoodId=6187899&selected=558560&sort=RECOMMENDED&top_dp=118&top_cur=EUR&userIntent=&selectedRoomType=8027&selectedRatePlan=1961429&expediaPropertyId=558560']"
Hotel Boutique Duomo,"[4.0, 'https://www.hotels.com/ho465263/hyatt-centric-milan-centrale-milan-italy/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673267365544&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2302&destination=Milan%2C+Lombardy%2C+Italy&destType=CURRENT_LOCATION&neighborhoodId=553248635810303227&selected=10027794&trackingData=AAAAECWYEYVFOHmYK40dXFPTfHuFjZ19AEhmYkLmh3aHn4-QLYTxwMmGf9mWoyKGNIGwEU-oz4j2tgfbAZVnLM6DM59OeuIM2p22fCUsG91qtvSYq3KODyqiAmVQ78X-xsJVs938tPNz6RdjajsoChVVn5Gsr6EK_J-pCduEIRRWZ9JVwVpMMRlvu51R3_jy2Ts42aorQKgPYJR4rGRL62WAr4aCJZ0Ng9RiMciblE2CyRE-KJ0tSXuSrfD2yNaVd28hwOuMrpEU_UHj0pcPu1w11cXMLOFhbvK222nLNufxEUvNaeI_cE1uDUfHu_rKpUnVP1DZLKFx2KQ47f1SyEBP8sAeV4v7Dwr6teC0mkpYf9bLRAnQ82EBYDarxcF0Q6xfbY7FAiTmfWzXcq79rXeQKnz3yzCY4abzfEGg1f7wQC996OtJtCHG8KrnOlaVfj_v36CWZzgPD6CEv9JXecQHydLAcVnUBOqZFqfyFRecw4JDh1BJS3Zs89T7wpF4xVkWmt-EZqVS6r1V9C3l9lEhCUTUaJgXeAplnpJsdP4xqMsmGeoJKaogOUY6MTTuyZx91UFwlDp900N2o_VVXo4X0g9UXKnE0UThxNFhexbwVV54ml-Y3wPvlxI6ALkIOwUDykq4D6PUtC9zhAEuROJpgkOCJLwaxOMTzDPfneGgYHMfHrx4G-2JU8xdQ_fzkN5B28d86ISOvElKUXSpzTTy5QSeSBrZSc2ypAJG38QQTM5iX3LvHqTRsa3TwNrQvnOpxv71oC307dVZfML-_E3yRkOu4MVjx1DK235lUZ2EDiyzVF4kguJWkMBnZj5F9dbDxKmtfSKhC61YAxnwW1h5z8vM2ye_9rlspzySI48GiKbGrG6kNKXuPhHnQHk6jtVKhL072pGWxSeXRVMYg1MxBlLT-m6vc2JocHMRnh2CZTc_ufgtOQuQ1Mp48o2ERqdUVDo7qePaON4ukCv85yY3noyGKL9XtzAJQ7YM4vxpSjp96O1l0Fp7LXSOalssLY4hjA%3D%3D&rank=1&testVersionOverride=Buttercup%2C45803.0.0%2C44204.0.0%2C44203.0.0%2C43549.129874.3%2C43550.0.0%2C31936.102311.0%2C33775.98848.1%2C38414.114301.0%2C39483.0.0%2C38427.115718.0%2C42444.0.0%2C42589.0.0%2C42876.124673.0%2C42973.0.0%2C42974.0.0%2C42975.0.0%2C42976.0.0%2C42802.125960.1%2C33739.99567.0%2C37898.109354.0%2C37930.0.0%2C37949.0.0%2C37354.0.0%2C43435.128144.0&slots=&position=2&beaconIssued=2023-01-09T12%3A29%3A23&sort=RECOMMENDED&top_dp=235&top_cur=EUR&userIntent=&selectedRoomType=218752759&selectedRatePlan=278204840&expediaPropertyId=8645510']"
Maison Albar Hotel Paris C line,"[nan, nan]"
H tel de La Tamise Esprit de France,"[nan, nan]"
Hotel Park Villa,"[4.0, 'https://www.hotels.com/ho281926/hotel-park-villa-vienna-austria/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673267420058&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=3704&destination=Vienna%2C+Austria&destType=CURRENT_LOCATION&selected=68383&sort=RECOMMENDED&userIntent=&expediaPropertyId=68383']"
Trinit Haussmann,"[nan, 'https://www.hotels.com/ho282481/hotel-trinite-haussmann-paris-france/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673267452112&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2734&destination=Paris%2C+France&destType=CURRENT_LOCATION&neighborhoodId=6200422&selected=1468&sort=RECOMMENDED&top_dp=221&top_cur=EUR&userIntent=&selectedRoomType=200696637&selectedRatePlan=206971821&expediaPropertyId=1468']"
Hotel Tiziano Park Vita Parcour Gruppo MiniHotels,"[4.0, 'https://www.hotels.com/ho235172/hotel-tiziano-gruppo-mini-hotel-milan-italy/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673267479271&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2302&destination=Milan%2C+Lombardy%2C+Italy&destType=CURRENT_LOCATION&neighborhoodId=553248635976399884&selected=1141464&sort=RECOMMENDED&top_dp=153&top_cur=EUR&userIntent=&selectedRoomType=200230749&selectedRatePlan=204143423&expediaPropertyId=1141464']"
Hotel Bristol A Luxury Collection Hotel,"[nan, 'https://www.hotels.com/ho129585/hotel-bristol-a-luxury-collection-hotel-warsaw-warsaw-poland/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673267513620&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=3765&destination=Warsaw%2C+Masovian+Voivodeship%2C+Poland&destType=CURRENT_LOCATION&neighborhoodId=6057137&selected=12252&sort=RECOMMENDED&top_dp=207&top_cur=EUR&userIntent=&selectedRoomType=218135172&selectedRatePlan=274366207&expediaPropertyId=12252']"
Snob Hotel by Elegancia,"[4.0, 'https://www.hotels.com/ho630426/snob-hotel-by-elegancia-paris-france/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673267542957&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2734&destination=Paris%2C+France&destType=CURRENT_LOCATION&neighborhoodId=6200422&selected=16280516&sort=RECOMMENDED&top_dp=248&top_cur=EUR&userIntent=&selectedRoomType=201700625&selectedRatePlan=208479121&expediaPropertyId=16280516']"
Vice Versa,"[4.0, 'https://www.hotels.com/ho414620/vice-versa-paris-france/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673267573801&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2734&destination=Paris%2C+France&destType=CURRENT_LOCATION&neighborhoodId=6187893&selected=5259220&sort=RECOMMENDED&top_dp=170&top_cur=EUR&userIntent=&selectedRoomType=200194103&selectedRatePlan=201689270&expediaPropertyId=5259220']"
Hotel Parco di Sch nbrunn Vienna,"[nan, nan]"
Novotel Milano Nord Ca Granda,"[4.0, 'https://www.hotels.com/ho124869/novotel-milan-nord-ca-granda-milan-italy/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673267614966&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2302&destination=Milan%2C+Lombardy%2C+Italy&destType=CURRENT_LOCATION&neighborhoodId=553248635976397191&selected=11430&sort=RECOMMENDED&top_dp=123&top_cur=EUR&userIntent=&selectedRoomType=185265&selectedRatePlan=446873&expediaPropertyId=11430']"
TownHouse 33,"[nan, 'https://www.hotels.com/ho338385/townhouse-33-milan-italy/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673267643175&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2302&destination=Milan%2C+Lombardy%2C+Italy&destType=CURRENT_LOCATION&neighborhoodId=6049539&selected=3229573&sort=RECOMMENDED&top_dp=251&top_cur=EUR&userIntent=&selectedRoomType=320994906&selectedRatePlan=387683292&expediaPropertyId=3229573']"
Le Pradey,"[4.0, 'https://www.hotels.com/ho217503/le-pradey-paris-france/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673267672069&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2734&destination=Paris%2C+France&destType=CURRENT_LOCATION&neighborhoodId=6200422&selected=24011&sort=RECOMMENDED&top_dp=375&top_cur=EUR&userIntent=&selectedRoomType=201953200&selectedRatePlan=246016558&expediaPropertyId=24011']"
D clic Hotel,"[3.5, 'https://www.hotels.com/ho689832128/karma-sanctum-on-the-green-hotel-maidenhead-united-kingdom/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673267702497&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=6140522&destination=Cliveden+House%2C+Maidenhead%2C+England%2C+United+Kingdom&destType=MARKET&sort=RECOMMENDED&top_dp=101&top_cur=EUR&userIntent=&selectedRoomType=202343452&selectedRatePlan=296067183&expediaPropertyId=21526004']"
H tel De Buci by MH,"[nan, nan]"
Artus Hotel by MH,"[nan, nan]"
InterContinental Amstel Amsterdam,"[5.0, 'https://www.hotels.com/ho106191/intercontinental-amstel-amsterdam-an-ihg-hotel-amsterdam-netherlands/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673267819309&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=378&destination=Amsterdam%2C+North+Holland%2C+Netherlands&destType=CURRENT_LOCATION&neighborhoodId=6200211&selected=24514&sort=RECOMMENDED&top_dp=422&top_cur=EUR&userIntent=&selectedRoomType=200180833&selectedRatePlan=380851397&expediaPropertyId=24514']"
H tel Amastan Paris,"[nan, nan]"
Windsor Opera,"[4.0, 'https://www.hotels.com/ho178301/who-windsor-hotel-opera-paris-france/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673267898101&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2734&destination=Paris%2C+France&destType=CURRENT_LOCATION&neighborhoodId=6200422&selected=552203&sort=RECOMMENDED&top_dp=183&top_cur=EUR&userIntent=&selectedRoomType=200843122&selectedRatePlan=204272019&expediaPropertyId=552203']"
Hotel Tocq,"[4.0, 'https://www.hotels.com/ho151261/hotel-tocq-milan-italy/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673267943387&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2302&destination=Milan%2C+Lombardy%2C+Italy&destType=CURRENT_LOCATION&neighborhoodId=6049535&selected=527430&sort=RECOMMENDED&top_dp=198&top_cur=EUR&userIntent=&selectedRoomType=322786&selectedRatePlan=209219485&expediaPropertyId=527430']"
